AD_comp01,AD_comp02,AD_comp03,AD_comp04,AD_comp05,AD_comp06,AD_comp07,AD_comp08,AD_comp09,AD_comp10,AD_comp11,AD_comp12,AD_comp13,AD_comp14,AD_comp15,AD_comp16,AD_comp17,AD_comp18,AD_comp19,AD_comp20,AD_comp21,AD_comp22,AD_comp23,AD_comp24,AD_comp25,AD_comp26,AD_comp27,AD_comp28,FA_comp01,FA_comp02,FA_comp03,FA_comp04,FA_comp05,FA_comp06,FA_comp07,FA_comp08,FA_comp09,FA_comp10,FA_comp11,FA_comp12,FA_comp13,FA_comp14,FA_comp15,FA_comp16,FA_comp17,FA_comp18,FA_comp19,FA_comp20,FA_comp21,FA_comp22,FA_comp23,FA_comp24,FA_comp25,FA_comp26,FA_comp27,FA_comp28,MD_comp01,MD_comp02,MD_comp03,MD_comp04,MD_comp05,MD_comp06,MD_comp07,MD_comp08,MD_comp09,MD_comp10,MD_comp11,MD_comp12,MD_comp13,MD_comp14,MD_comp15,MD_comp16,MD_comp17,MD_comp18,MD_comp19,MD_comp20,MD_comp21,MD_comp22,MD_comp23,MD_comp24,MD_comp25,MD_comp26,MD_comp27,MD_comp28,RD_comp01,RD_comp02,RD_comp03,RD_comp04,RD_comp05,RD_comp06,RD_comp07,RD_comp08,RD_comp09,RD_comp10,RD_comp11,RD_comp12,RD_comp13,RD_comp14,RD_comp15,RD_comp16,RD_comp17,RD_comp18,RD_comp19,RD_comp20,RD_comp21,RD_comp22,RD_comp23,RD_comp24,RD_comp25,RD_comp26,RD_comp27,RD_comp28
-1.366034027,-1.065638341,-0.598041365,-1.229482826,-0.631050425,0.538573056,0.999850498,0.572121136,-0.654178963,-0.368329749,-0.696596183,-0.297369343,0.194219815,-0.384351181,-0.435211484,0.056125029,0.071511366,0.049124082,-0.556218043,-1.079762362,1.085016143,0.148555122,-0.73610417,-0.249881454,0.633169078,0.967055259,0.39418273,-0.136748361,-0.556833084,-0.918305984,-0.888021677,0.58800962,-0.560379872,0.44947413,-0.248505371,1.259040933,-2.034190862,-1.192907278,0.207308599,-0.794458152,-0.215284929,0.383477308,0.435455305,1.022166961,-2.089153133,1.582287122,-0.011275751,-0.59678738,1.371453067,-0.691439382,0.082556349,-0.159650108,0.340025276,0.308508291,-0.303408121,0.565872202,0.164349116,-1.163067579,-0.790895848,-0.765650534,-0.935305837,-0.044499847,0.121310247,-0.847666693,-0.55031953,-0.63392438,-0.342063471,0.234750011,-0.018243757,-0.072313941,0.082165283,-0.027323061,0.665043084,-0.855504865,0.296439132,0.915815927,-0.140786194,-0.647043364,1.168836203,-0.679413155,0.230447049,-0.253992294,-0.436446378,0.155306072,0.449170822,-1.157919554,-0.285454293,-0.836533456,-1.035102621,-1.051139702,-0.742737764,-0.037323218,0.901880457,-0.461086486,-0.141691304,0.477163774,0.448075667,0.115844201,0.12921821,-0.830244345,1.850249646,-0.20664224,-0.52256726,-0.777743068,0.187905841,-0.015265064,-0.963672697,-0.264161601,-0.157791696,0.207869661,-0.198762057,-0.784487111
-1.33973315,-0.262815516,-0.673355519,-0.501951711,-0.729769375,0.078749472,1.299192565,0.000643066,-0.520553445,-0.474552548,-0.377315663,-0.054054107,0.14672242,-0.712443623,-0.943193133,-0.095079302,-1.209204466,-0.470120687,-0.201975347,-0.874826688,0.200908525,-1.334075661,-1.022961352,-0.125138561,0.220985475,-0.62895139,0.115278875,0.206320036,-0.618843814,-0.4192519,-0.713951175,0.074113834,-0.872120231,1.277037029,-0.880487138,1.056010581,-0.003801331,0.09001642,-0.322021035,-0.719553664,-0.610478472,0.5972334,0.069539859,0.412596178,-1.058416817,0.867487189,0.958559327,-0.542957332,0.346712155,0.090335293,0.181073622,-1.271049525,-0.880189699,1.600052703,-0.830943945,1.875926435,0.202911203,-1.088101568,-0.494109304,-1.156484059,-0.289966825,-0.496341459,-0.806751305,-0.530468326,-0.772834019,-0.669547653,0.416416001,-0.357521315,-1.014684518,-0.892509662,-0.549772623,-0.514899246,-0.363681419,-0.295800047,0.873540163,0.386529647,-0.395488834,-0.385150356,-0.719950536,-0.523904158,-0.037983195,-0.350464336,-0.135151644,-0.062456313,0.524727617,-1.072717806,-1.059897187,-0.327368266,-0.146132932,-0.923258323,-0.419875084,-0.162414666,-0.189266919,-0.944891807,0.511272358,0.258846443,0.608124571,-0.861140082,0.272469903,-1.074254368,0.809416068,-0.338569045,-0.674228663,-0.920389435,-0.841345213,-0.550251926,-0.19550208,-0.01973456,-0.04594489,0.122533289,-0.084943145,-0.25011049
-1.422216501,-0.187303652,-0.465905389,-0.693006503,1.036476915,0.385604987,-0.085328063,-0.761531915,-0.98204481,-0.899630857,0.613288143,0.171461887,-0.319290296,0.406848757,0.655266528,-0.381392594,-0.839609149,0.395373896,-0.479463685,-0.243745003,-0.892535444,-0.492272436,-0.930670235,0.171739785,-0.124494855,-0.738504947,0.336689241,-1.107487557,-0.327043894,-0.255077535,0.837316124,0.318068291,-0.093170379,1.412241687,-0.361703797,0.688998782,-0.063591444,-0.255478895,-0.931201375,-0.204689477,-0.260847262,0.726002792,-1.933545622,-0.795013626,0.501895047,-0.863365969,1.342282132,-0.266519514,-0.31861485,-0.893602703,1.151865794,0.037983655,-0.396906838,0.713295899,0.14929431,0.42995528,0.695316465,-1.207320698,-0.109450101,-0.722305819,-0.264376737,-0.749525944,-0.122390925,-0.613895311,-0.487397266,-0.198198107,0.575403441,-0.494830033,-0.60773112,-0.36546214,-0.522788925,0.468136338,-0.50440604,-0.170921931,0.010206895,-0.79459925,0.035697653,-0.204829401,-0.997731919,-0.671698032,0.041217645,-0.222808933,-0.183651102,0.240436552,0.334111867,-1.243683796,-0.484242956,-0.005922783,-0.207625373,-0.257594437,0.146267008,0.126628928,-0.013129256,-0.489405583,1.436881268,0.035315201,0.395326602,-1.016144178,0.355096872,-0.619152514,-0.852359438,-0.127869773,-0.156465048,0.029875331,-0.99680948,-0.787928638,-0.554165541,0.07695877,-0.167312489,0.059125405,0.164824648,-0.033901045
-1.104472312,-1.191529672,-0.951343233,-0.732714003,0.427971485,-0.726984145,0.891955743,-0.097775449,-1.103502367,-0.158979368,-0.213088439,-0.572402512,0.631130159,-0.726238494,0.477980788,-0.397466843,-0.616222454,0.598940043,-0.496070509,-1.049252703,0.411415853,0.435503279,-0.484823203,0.097274437,-0.733012059,-1.459238615,0.642451866,1.112985688,-0.657110423,-0.799976748,-0.056843318,1.507716125,-0.368987641,-0.318944397,0.39631797,0.813710483,0.180401739,0.152712022,-1.039350857,-1.656691636,-1.470033593,0.14341952,1.038864014,-0.108937441,-0.606143864,0.361902463,0.846673918,0.21333601,-1.33366408,-1.964936881,0.480985701,-0.527457091,0.867798684,-0.254465966,2.256319574,0.78482169,0.559214436,-1.205075662,-0.734747458,-1.627406858,-0.69564398,-1.30014158,-0.233698646,-0.887487892,-0.344141342,-0.120628337,0.360413518,0.355643514,-0.363090663,-0.004335329,-0.653692834,0.109691587,-0.351474639,-0.870300823,0.666975241,0.606751287,-0.132565612,-0.232360012,-0.012578284,-0.405689085,0.049952054,-0.307411048,-0.310260011,-0.268271766,0.622434104,-1.022823208,-1.273150877,-0.653760772,-0.824805414,-1.012350633,-0.091056854,0.576012698,1.362028207,-0.098682124,0.553443356,-0.091249833,0.88334901,-1.110935295,0.341505719,0.215542317,0.116286727,-0.603611791,-0.916499741,-0.096935003,-0.214214395,0.224233794,-0.287508516,0.313739169,-0.100354206,-0.02849342,-0.933973881,-0.660370625
0.496318612,-0.881543617,-0.971883832,-1.337356683,0.156328632,-0.281648277,1.038391668,-0.288008035,0.571577216,-0.091295737,-0.760595055,-0.602077903,0.721050926,-0.987894578,-0.771801624,-0.716370697,-0.413504654,0.663917564,-0.082427429,0.793101275,0.883015275,-0.604723852,0.468046053,0.029745786,1.095910992,-0.656032459,-0.387937345,1.304167395,-0.367686206,-0.696264808,-0.45178437,1.334654432,-0.283040052,-0.34863359,1.658591437,-1.023577056,0.138690923,1.28641072,0.286454787,0.054831936,0.443528557,-1.706757483,-0.338713898,0.085041465,0.06715569,0.793287783,-0.576446115,0.25839147,0.773071853,0.830968077,-1.669126949,0.09736506,0.739474804,0.319186516,-0.515934738,-0.200572573,0.388329035,0.333242062,-0.698411948,-0.734944966,-0.854267211,-0.253513528,-0.341397703,-1.008892292,-0.263799963,-0.516931003,1.360227541,-0.508736712,-0.152846148,0.368211006,0.1273537,-0.467167721,0.274271677,-0.999406339,1.073465707,0.707808703,0.053297758,-0.285488692,-0.162824329,-0.265176394,0.021010803,0.043423936,0.186261414,-0.096663674,0.375586702,0.333040918,-0.447446167,-1.475562653,-0.706363731,-0.761808914,-0.942129339,0.634959485,-0.054029221,-0.617106043,0.2997657,-0.110030757,0.363749548,0.059663802,0.321780438,-0.900265736,0.215196849,0.342323686,-0.88289968,0.497054783,0.202731366,-0.040550847,-0.962139489,0.056161435,-0.025676495,0.6424453,0.551974876,0.309273183
-1.213074411,-0.493167906,-0.019235835,0.081188227,-0.131754354,-0.888517332,-0.29071342,-0.131979545,0.938437391,-0.753604625,0.145020934,0.241533759,0.082173241,-0.14063235,-0.536194198,-0.531019859,-1.216284528,0.007431333,-0.168858704,0.121803492,-0.23013048,-0.681057384,1.219840615,-0.620447942,-0.257581998,-0.011690359,-0.243844348,-0.870882278,-0.792124355,-0.998611391,0.397016265,-0.778995596,-0.23327146,0.960199483,-1.944360262,0.066681089,-0.154324336,0.301064942,0.719936191,-0.779575928,-1.054386235,-0.824521682,-1.512157238,1.290647014,-0.217838262,-0.382435442,0.075490371,-2.237093544,-1.37522902,0.387008247,-0.623306525,-0.602315378,0.431540632,0.981708485,0.091146634,-0.827417263,0.501997424,-0.947674624,-0.565656456,0.403303054,-0.685840167,0.267921081,-0.20135746,-0.176688797,-0.502172276,-0.681539988,0.845748259,-0.024705896,-0.186651617,0.828033512,-0.213703541,0.037570824,-0.282528935,0.116682522,0.370009009,-0.507677565,-0.210762892,0.227962515,0.099151816,-0.244178191,0.256340194,0.548966585,-0.349865108,0.101320531,0.478459675,-1.104792962,0.055665064,0.387280807,-0.495564982,0.275193003,-0.747171241,1.549100998,0.356446392,-0.28438636,0.758738083,0.465486652,0.871951475,0.032250349,0.829047658,-0.311392126,0.075695675,0.857140372,0.331993684,-0.335406599,-1.167853909,-0.62499818,-0.961026647,-0.204059311,0.395665575,0.289394102,0.094244091,0.085348453
-1.311784731,0.226940657,-0.067073772,-0.567704145,-0.029377008,-0.472644006,0.361212178,-0.357533022,0.448231782,-1.058509466,-0.449880878,-1.014611346,0.210471277,-0.827954058,-0.105540605,-0.082923811,0.340677325,-1.106785305,-0.240808807,-1.62993458,-0.151223347,0.813771148,-0.705964756,-0.591829813,-0.345980764,-0.170870161,-0.493430235,-0.112075966,-1.411956531,-0.559182704,0.373888739,0.485284441,-0.908727296,0.131992558,-1.006916887,0.321045637,1.504992856,-1.194639036,-0.070802122,-0.550791702,-1.675747667,-0.693246773,0.080720047,1.915865312,-0.402498175,-0.513265162,-0.604109222,-0.064297013,-1.01838677,0.379751982,1.269142858,-0.082086832,0.062234743,1.198407332,0.082168752,0.550728153,0.621110309,-1.205772303,-0.90975365,-0.241858996,0.855131116,-0.725749987,-0.639856773,-0.655592082,-0.914110037,-0.20227379,-0.406438726,-0.00773531,-0.494847111,-0.341270147,-0.620240673,0.559465577,-0.58794672,-0.661460967,-0.095398313,0.304677022,-0.327939754,-0.476309396,0.25886673,-0.954715413,-0.256407881,-0.369650233,0.080670822,0.233306685,0.831212318,-1.101503769,-0.739820644,0.494533296,0.850953789,-0.663141886,-0.351238963,1.260278876,1.047058304,-0.463348339,0.141736426,-1.017181264,0.79999088,-0.761151627,0.216378315,-0.666010544,0.242916793,-0.133045779,-0.625678166,-0.313829713,-0.876131543,-0.514648701,-0.615519336,-0.161246212,-0.201837006,-0.447419382,0.160195275,-0.782594836
0.244088271,-0.879711355,-0.551803402,-0.371260719,0.112426041,-0.679987112,0.554841116,-0.925032447,-0.922945064,-0.010045467,-0.099289164,-0.516412744,0.284316368,0.712754593,-0.384716351,0.208302466,-0.779326435,0.25130153,-0.132600985,-0.651094155,-0.517050443,-0.380957722,-0.849457653,-0.179777668,-0.209487475,0.388132329,0.216776788,0.074871994,-0.534387122,-0.75049936,0.346920159,0.158215026,-0.459333769,-0.505523025,0.135317952,-0.437689577,0.005044863,-1.08472448,0.102631591,-0.194915987,-1.231772754,1.100832379,-0.786594144,0.601912325,-0.69995731,-0.818154418,1.084086713,1.071635675,0.895987923,-0.457846511,0.03883031,-0.86408427,-1.321772397,0.421366965,0.994958314,0.522406657,0.06230527,0.155475218,-0.675674701,-1.402300456,-0.671366793,-0.708230313,-0.508684432,-0.432370943,-0.238514109,-0.700080785,0.269678752,-0.03715587,-0.978378368,-0.613398137,-0.652398442,-1.081415802,0.150537082,0.160817531,0.717268294,0.572940485,-0.369723855,-0.734242876,-0.067883227,0.295536228,-0.021982053,-0.205914727,-0.62124154,-0.19402582,0.447148417,0.103178832,-1.3632484,-0.778478106,-0.564035185,-0.706834133,-0.418339899,-0.270678321,0.02541569,-0.465371404,0.376478521,0.227123196,0.950070586,-1.115784138,-0.268262772,-0.777792993,1.294235365,-0.814091055,0.120574525,-0.009456666,-0.474745189,0.033522889,0.115263085,-0.394320022,-0.009407082,-0.041396729,-0.452057422,0.242646977
-0.912556304,1.261373865,-0.021514168,-0.001424575,-0.200564479,0.308485249,0.310498394,-0.929697176,-0.261079954,-1.140132774,-0.897311924,-0.069860571,0.266934868,-1.061540373,-0.558930473,-1.29812216,-0.030110525,-0.562293743,0.174133117,-2.20056302,0.66515007,-0.15276198,0.012275989,-0.544932003,-0.88422191,-0.520200215,-0.920306666,-0.973298975,-0.577514395,-0.351333715,-0.840482333,0.095897746,-0.681768775,1.25761896,-1.059153166,-0.250939505,0.582893607,-1.185855194,-0.179447746,0.216591882,-1.904210464,-0.473894358,0.879623328,-0.528653376,-1.710539542,1.248553715,-0.207311604,0.365433079,0.510562341,0.698512657,-0.04742189,0.061171097,0.141275107,0.514753639,-1.555602168,-1.047119527,0.413377832,-1.005732579,-0.455954912,0.170122861,1.205573186,-0.571407647,-0.923882643,-0.436901399,-1.256030548,-0.537141765,-0.42487251,-0.347973171,-0.625377634,-0.618356056,-0.745002813,0.144712086,-1.07578989,-0.192394971,-0.544892543,0.148859161,-0.707550847,-0.438593971,-0.689910974,-0.185032602,-0.216180494,-0.123455158,-0.145492703,0.053357488,0.664982829,-0.737328052,-0.120669574,0.797313949,1.017609825,-0.428063935,-0.904002286,0.205108976,0.371845807,-0.884452204,0.033872062,-0.716731249,0.667838838,-0.410622192,-0.054342888,-0.600792309,0.819507673,0.175505708,-0.710630015,-0.963793544,-0.47568386,-0.595567204,-0.495352312,-0.349402651,-0.420029777,-0.123738226,-0.363268746,-0.157639546
-0.040097169,-0.50474635,-0.141510547,-0.837814253,0.495269618,-1.367752988,-0.736234975,-0.262011559,0.684044646,-0.424571304,-0.433289097,-0.992878011,0.258318243,0.014373265,-0.139064131,-0.223830287,-0.436662063,-1.78646139,-0.296294454,0.971326997,-1.256469311,-0.863245159,0.147538506,-1.044651263,-0.357692391,1.656454182,-0.324094647,-1.137721971,-0.405641217,-0.534076644,0.839922237,0.613404282,-0.614473781,0.072442191,-0.167472081,-0.147992784,-1.43706318,0.553136871,1.463029707,0.20831523,-0.403310769,-0.473286989,-0.914809996,0.115217576,1.486098994,-1.60318313,-0.487721949,-1.521387066,-2.0452847,-1.340583662,-0.512126406,1.056474825,-0.489329498,1.215028333,-0.772346377,-0.619576972,0.657359127,0.269284409,-1.027047998,0.011872194,-0.870116873,0.802110623,-0.367750194,-0.496700222,-0.40533271,-1.019018591,0.294146312,-0.166794424,-0.174340763,0.602218434,-0.11646405,-0.095730846,-0.547238535,0.258980009,-0.66403532,-1.252893002,-0.255273372,-0.170730627,1.033229284,-1.419270804,0.092189683,0.421252168,-0.087011634,-0.472283644,0.464648361,0.08833312,-0.033417368,-0.315801915,-0.583482874,-0.078978734,-1.405121198,1.250269583,0.40839676,0.106218266,-0.007265885,1.62151966,0.641024363,0.100136811,0.3986119,0.164104082,-1.581435202,0.986277092,0.578487916,-0.000122594,-0.936140388,-0.999165977,-0.226631712,-0.324250305,0.321125717,-0.306625568,-0.279092335,0.092818408
-0.778783426,-0.917219151,-0.866725337,-0.297554936,0.365263939,0.84829218,0.484480116,0.142551962,-0.573202774,-0.828810083,-0.427162762,0.77559317,-0.428838615,-0.998726496,-0.044774295,0.090826451,-0.899067932,-0.646997801,-0.801875782,0.714620931,0.022410015,-0.437864266,0.920088929,-0.585921667,-0.325126465,-0.526467777,0.162931062,0.836650689,-0.524977266,0.60975308,0.095255625,2.011233046,-0.90289226,1.589022465,-0.926563208,0.018862605,0.074462486,0.437059067,1.263679262,0.446340306,-2.462450284,-0.951268877,-1.755685572,-0.469695417,0.430408398,-0.942884725,-0.813860173,-0.539516975,-0.905049562,-1.291791864,-0.896136157,0.184791998,0.42454306,0.306964184,-0.267346433,0.47261511,0.891285108,-0.883641739,0.264301913,-0.376800821,-1.328567027,-0.783015384,-0.699927812,-0.581111641,-0.536325048,-0.497284328,0.680543134,1.251536432,0.022402983,0.130086672,0.469874599,0.76443129,-0.180504358,-0.477253326,1.368124129,1.825494628,-0.215793424,0.255725866,0.318079088,0.209068035,0.326007828,-0.122420182,-0.662475124,-0.072413136,0.627127274,-0.970961204,-0.392081136,-0.582574815,-0.90182969,-0.1131806,0.765569735,0.534915166,1.376117995,-0.687773083,0.906234404,0.900112763,1.182213019,-1.339991327,1.071054813,0.096067301,0.421984983,0.736675089,-0.696159124,-0.719688107,-0.168476737,-1.261357194,-0.330490274,-0.399070492,1.050049067,0.36658914,0.466732882,0.362214405
0.523611633,0.000852637,-0.580429214,0.332192814,-0.160278979,-0.202519464,0.754866224,-0.43204476,0.396875956,0.081894075,-0.600056805,-1.058773152,1.155746629,-1.337470781,-0.18253528,-0.454293881,-1.141912011,-0.743366434,0.377562119,-0.392777538,-1.043511561,-0.637986793,-0.818850482,-0.772692745,0.125404637,0.585009877,-0.739731305,-0.928853543,-0.45819318,-0.753703261,-0.254748235,0.513709186,-0.366551224,-0.194142268,-1.136764449,-1.246293,-0.681875586,-0.700407903,-0.073917732,0.175476322,-0.83229429,1.050813884,0.836623715,0.584570071,0.949302513,0.25549537,-1.380717289,-0.271752059,-0.361501657,1.944997514,-0.566611445,-0.824397359,-0.479884871,0.43625093,-1.271163296,1.175665012,0.640146372,0.547577836,-0.827118328,-0.383046045,-0.111198308,-0.55516989,-0.654393759,-0.132636807,-1.019214542,-0.316246897,0.860803697,-0.33568582,-0.938697862,-0.357908091,-0.044163704,0.514798285,-0.87762336,-0.342575068,0.060472132,-0.047814467,-0.643328477,-0.770537928,0.112465559,-1.073766081,0.394119124,-0.386242426,-0.533030285,0.135619671,0.605031277,0.601082948,-0.486896058,0.039010507,0.067723463,-0.538802903,-1.15277367,0.276130042,0.040707678,-0.166503122,0.593159749,0.282680214,1.288106324,-0.582998135,0.407664443,-0.925554654,-0.047241986,-0.008380553,-0.627157325,-0.665166219,-0.344518107,-0.566659833,-0.048015405,-0.554815177,0.302032755,0.280476527,0.087268274,-0.407851613
1.519062615,-1.305869118,0.117386051,-0.458283127,1.765950966,0.389901615,1.057696331,0.151035961,-1.594819414,-1.225431814,-1.851551953,1.048011432,0.856523166,-1.037042134,1.141402554,0.408410329,-0.403794815,0.840221239,-0.927362654,-1.779493703,0.186538853,-1.106588545,-0.695081855,-0.267261556,0.235965607,-0.942679024,-0.128860317,1.16383484,-0.517678674,-0.846868744,-0.917278666,0.347037528,0.365334769,1.800639849,3.480509952,-0.735311048,2.532453338,-0.137156692,0.973400275,0.095482372,-1.104500787,0.998048399,-0.471262727,-0.805937597,-0.425231678,3.056247286,-0.407049788,-0.24235686,1.264682254,-1.59331636,0.4895441,-1.047437702,0.485257252,0.854358726,-0.638160791,1.003609084,0.855314423,1.432002201,-1.180385508,-1.557205138,-0.31841388,-0.967633339,-0.923370211,-0.576975824,0.537710115,-0.716451863,-2.300467327,0.218714763,-0.798646285,0.224106082,-0.427393178,-0.327299782,-0.909917247,-0.911441515,-0.418858834,-0.020197629,-0.282711561,-1.242034216,-1.559213776,1.319474866,-0.764205529,-1.003074692,-0.354272144,0.601415391,0.849258391,1.45486169,-0.244608999,-1.329402945,-0.502333062,-1.924194876,-0.694529732,-1.050284166,-0.118020296,0.254724442,-1.281860659,-2.081722298,-0.741303235,-0.603475676,-0.228271562,-0.244455938,0.378536333,0.578901054,-0.43085416,-0.294643131,-1.333561627,-1.005050897,-0.625275036,-0.129553628,-0.286707049,0.002647928,-0.112189027,-0.242899875
-1.315361577,-0.652814052,-2.014593643,-0.94382234,-0.451183173,0.286671755,1.700416334,-0.005170204,-0.353668111,-0.276541318,-0.875600845,0.899962457,0.669822465,-0.610362685,-0.452866755,0.016707809,-0.021118816,1.010556937,-0.036702388,-0.618462799,0.328043701,-0.951210678,-0.417122563,-0.164475782,0.693628295,0.048807838,-0.083468546,-0.152218357,-1.218304869,-0.614521531,-0.990853285,1.435041413,0.283219354,1.55613906,1.128902908,0.833734414,-0.737108861,-0.091988669,-0.138020685,1.339871466,1.069399581,0.548916326,-0.440536882,0.94715269,0.157473083,1.252229009,0.220847027,-0.518903177,2.304803271,-0.021647734,-0.449299919,-0.271309116,0.190139263,-0.632700391,-0.283748764,-1.036704658,0.352470382,-1.157177473,-1.033345201,-1.983073316,-0.016727705,0.100761402,-0.004091102,-0.946585119,-0.406710619,-0.276372137,0.742344704,-0.554078967,-0.196249652,-0.51030416,-0.600059608,-1.463196984,-0.350131106,-1.535534994,-0.278381489,1.293231993,-0.220949145,-0.764085298,-0.719391203,0.980142578,-0.004692466,-1.215237758,-0.272802094,0.219819557,0.697656352,-1.052820514,-0.338133644,-2.32664856,-0.15826413,-1.481895136,-0.705670695,-0.429096473,-0.893356906,-0.629651341,0.553022269,-0.493658297,0.242638525,0.712571706,-1.43123086,-0.599221284,-0.177550882,-0.050268884,-1.66421106,-0.752982901,-0.415923815,0.113476776,-0.845788227,-0.155435965,-1.209691594,0.10754486,0.002383505,0.407869428
-1.10018332,-0.621352558,-0.161003812,0.379297718,-0.296973305,-0.288092733,0.041098964,-1.148246406,-0.879633824,-0.654450855,0.37231073,-0.786906803,0.355020993,0.768029566,-0.837293604,-0.004479324,-0.385813282,-1.276163663,0.297003115,0.876187087,-1.314235767,-1.241716933,-0.010548612,0.038866819,-0.383187118,-0.316810772,-0.865940822,-0.354595485,-1.016007301,-1.349401723,-0.188551539,-0.433611297,-0.645249742,-0.310451751,-0.631221265,0.369644397,-0.174268387,0.634802527,-0.265556819,-0.831631844,-0.263461572,-1.226711349,-1.467034191,-0.33005887,0.665272476,-0.915059705,1.702052763,0.329730614,0.41032581,-0.2489671,-0.058462592,0.340555023,0.348296095,0.10895909,-0.684594832,0.641722589,0.299285094,-1.078543458,-0.311866287,-0.805046896,-0.299256488,-0.852919271,-0.456795402,0.037531633,-0.650037874,-0.333883816,0.755740018,-0.272401482,-0.892865261,-1.014912046,-0.636794713,-0.25311385,-0.297188035,0.243438212,0.578359321,-0.175667858,-0.121233329,-0.209682235,-0.126945372,-0.339627808,-0.082866656,0.23493989,-0.328551318,-0.401653434,0.653259896,-1.070254897,-0.959719667,-0.106651558,-0.177782064,-0.102943363,-0.166757674,0.441980506,0.209845123,-0.98687377,1.106499159,0.287614164,0.338322118,-0.939109177,0.105792202,-0.608751895,-0.521122252,-0.679666329,-0.251230949,-0.007532106,-0.568578712,-0.238520882,0.262125891,-0.290008689,0.108548343,-0.084426769,-0.129863794,0.058152092
1.078135901,-1.599397984,-0.57296578,-0.403303351,0.811994252,-0.469614426,-0.13923039,-0.682964221,-0.64822909,0.055086173,0.071133129,-0.846483768,0.43866772,-0.259818573,-0.282725681,-0.678952374,-0.516051134,0.692410372,-0.611186392,0.356664289,-1.134821422,-0.098691534,-0.056382198,-0.28352321,0.510278181,-1.212721602,-0.062620418,0.264091869,-0.987575955,-0.874610521,-1.427744931,-0.204620515,-0.55678706,-1.730035054,1.10656467,-1.138670072,-0.450208545,-1.038647059,-1.045743639,-0.727107207,0.986814707,1.416250157,-0.841212828,1.237068584,0.58017985,-0.949359035,0.857014342,0.174220684,-0.569213338,-0.618784064,-0.739160288,-0.748652583,-0.121301959,-1.020068495,0.966425503,-0.006895133,0.948493934,1.074353041,-0.605820509,-0.69957779,-1.652483837,-0.93147798,-0.833239487,-0.39026799,-0.290151504,-0.186572405,0.692543671,0.841084579,-0.412485,-1.010575333,-0.861966096,0.826202508,-0.504074462,-0.290004835,0.676042014,-0.733641709,-0.435827898,-0.104015511,-0.406335497,1.336556313,-0.284204034,-0.486248091,0.161482858,0.070947966,1.326773128,1.090044274,-1.497171933,-0.165812378,-1.237702973,0.077075312,0.214403195,0.110863233,0.327490705,-0.178365358,1.049923432,0.64163901,-0.738708477,-0.356293177,0.363396339,0.443674111,-0.034128523,-0.37058982,-0.235396825,1.026703519,-0.268647534,0.391845982,-0.01970741,-0.37920048,-0.44781766,-0.247794035,-0.312976726,0.003909785
-1.62270009,-0.234735217,0.330394686,-0.407539025,0.516475194,1.601194146,-0.20926645,0.518284196,-0.864641767,-1.132945312,-0.698828004,1.072084929,0.856937414,-1.342843002,-0.542456003,-0.256068622,0.675771174,0.478013811,-0.131411321,-1.219171606,-0.825804138,0.408284611,0.958693869,-0.740311564,-0.374405147,0.136965881,-0.045822488,0.531704973,-1.203654279,-0.018398844,-0.021524719,-0.861269507,-0.347503663,2.312097208,1.170418005,0.834559199,0.245039853,-1.366953413,0.001144221,-0.904171489,-1.415249063,-0.102190152,-0.728960656,1.451255882,-0.859080129,-0.606945319,-1.335693942,0.079840481,0.152038062,-2.002512604,0.353512387,-0.558828807,1.089106201,-1.189938353,-1.591839709,-0.233156919,0.814291129,-1.428325392,-0.528675562,0.806477867,0.144150346,-0.695211585,-1.180202272,-0.574286808,-0.661115756,-0.659019642,-0.565033481,0.987560917,-0.268690881,0.320349145,-0.634873158,1.251005344,-0.866874013,0.063301836,-0.504761443,0.239284667,-0.378551657,-0.296496084,0.67756817,-0.024595222,0.016091737,-0.138367607,-0.743757833,-0.101614677,0.887244023,-1.308231787,-0.259253566,0.382789341,0.166123764,-0.177724408,-0.073145114,0.786980648,1.368009207,0.036141876,-0.259945688,-0.2716679,-0.248383669,-0.090618254,1.014707869,-0.744389552,0.742987651,0.666974429,0.525211139,-0.380321246,-1.317521517,-0.694349411,-0.412152346,-0.478082303,-0.504337926,-0.288411943,-0.640624237,-0.932558129
